SongNumber,SongID,AlbumID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,SongHotttnesss,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
139,b'SOPQJZR12AB01882BD',815186,43.0026,b'Flint Michigan',-83.7826,b'Danielle Bollinger',0.0,223.52934,0.0,0,0.007,nan,129.986,4,0.741,b'Kiss the Sky',2006
140,b'SOOAEZC12AAF3B28BD',482113,,b'',,b'Dora The Explorer',0.0,169.09016,0.0,7,0.379,nan,141.961,4,0.0,b'Mary Had A Little Lamb',2008
141,b'SOZXKFE12A6D4F71FC',29319,,b'',,b'Joe Graves & The Diggers',0.0,261.32853,0.0,0,0.626,0.42530424172042486,88.947,4,0.566,b'Witchcraft (1997 Digital Remaster)',0
142,b'SOBLUYN12A8AE48167',279598,48.85692,b'Paris France',2.34121,b'Jacques Dutronc',0.0,151.09179,0.0,2,0.263,0.4994458348006321,98.733,4,0.288,b"L'Aventurier",1969
143,b'SOFXGUN12A8C13B449',158543,,b'',,b'Edmond Leung',0.0,230.37342,0.0,5,0.631,nan,137.686,4,0.0,b'Yi Xiao Shi Chong Yin',0
144,b'SOAEBUV12A8C1335DB',240730,32.51461,b'Shreveport LA',-93.74727,b'Mighty Joe Young',0.0,253.51791,0.0,11,0.111,nan,119.52,4,0.202,b'Wishy Washy Woman',0
145,b'SOIXICA12A58A7A9A5',818083,18.11526,b'Jamaica',-77.27348,b'Jackie Edwards',0.0,179.09506,0.0,10,0.782,0.3725300393660796,157.177,4,0.472,b'Ali Baba',2003
146,b'SOALDFI12A8C13A3A8',295041,,b'',,b'Steve Erquiaga',0.0,220.70812,0.0,2,0.378,0.0,141.706,1,0.125,b'The 23rd Psalm',0
147,b'SOWPJKA12A58A7D131',648863,,b'',,b'Carmen Y Laura',0.0,160.60036,0.0,7,0.92,nan,125.45,5,0.498,b'Paloma Consentida',0
148,b'SOCJPAI12AB0185DB1',702585,,b'New York NY',,b'New York Dolls',0.0,210.85995,0.0,7,0.844,0.0,110.056,4,0.0,b'Trash (live Paris)',0
149,b'SOXNASC12AB01874DF',555336,,b'',,b'Hoodfellas',0.0,227.082,0.0,4,0.038,0.2893626978238255,130.011,5,1.0,b'If you Seek Amy',0
150,b'SOVVAVA12AF72A9926',151063,,b'Cleveland OH',,b"Screamin' Jay Hawkins",0.0,150.56934,0.0,6,0.405,nan,63.263,1,0.0,b'Talk About Me',1995
151,b'SOJODCY12A58A7CE98',263238,,b'Jamaica',,b'Junior Reid',0.0,199.75791,0.0,1,0.0,0.0,165.469,4,0.462,b'No Loafting',1994
152,b'SOZDKSD12AB018A0AC',581662,,b'',,b'Charlie Khan',0.0,202.29179,0.0,9,0.571,nan,140.197,4,0.596,b'Cheshire Grin',0
153,b'SOGHKOU12AB018C776',707690,,b'',,b'The Shirrows',0.0,130.76853,0.0,0,0.232,nan,123.491,4,0.478,b'Leave Me Be',0
154,b'SOWCJPI12AAF3B229C',321903,,b'',,b'The Baltimore Consort',0.0,240.40444,0.0,7,0.646,0.21204540548371908,123.784,3,1.0,b'Howell\x19s Delight',0
155,b'SOTSKKZ12A6D4F71C4',28425,,b'',,b'Henri Rene And His Orchestra',0.0,168.54159,0.0,3,0.138,nan,112.911,1,0.548,b'Petite Fleur (Instrumental) (1996 Digital Remaster)',0
156,b'SOWVTAJ12A8C13C6D5',304405,32.20049,b'Galloway Panola County TX',-94.35887,b'Jim Reeves',0.0,108.19873,0.0,0,0.424,0.46899778764525596,95.264,4,0.372,b'Jingle Bells',1963
157,b'SOBPMLZ12AB01819E3',458578,30.79062,b'Bogalusa LA',-89.8643,b'Professor Longhair',0.0,179.93098,0.0,2,0.503,nan,113.445,4,0.012,b'Hey Little Girl (1949)',0
158,b'SOLDLRC12AC907269F',600392,25.72898,b'Miami FL',-80.23742,b'Nestor Torres',0.0,280.2673,0.0,7,0.667,nan,195.995,7,0.387,b'This Side Of Paradise',2001
159,b'SOBPTED12A6D4F99C7',41136,,b'Chiswick London England',,b'Phil Collins',0.0,174.23628,0.0,11,0.237,0.4574471670851005,206.941,7,0.755,b"You Can't Hurry Love (Live)",1990
160,b'SOPYMLY12AC3DF67AE',775996,38.62774,b'St. Louis MO',-90.19951,b'Disco D feat. Lola Damone & Helluva',0.0,226.61179,0.0,6,0.052,nan,152.34,4,0.939,b"Keys To The Whip (Straight Pimpin' Mix)",0
161,b'SOYJHEW12A8C133A40',240644,,b'Japan',,b'Lyrics Born',0.0,313.15546,0.0,11,0.533,0.4432913119053975,98.927,4,1.0,b'I Changed My Mind (DJ Spinna Remix)',2005
162,b'SOOFHUH12A8C1340A5',199800,34.05349,b'Los Angeles CA',-118.24532,b'Black Flag',0.0,133.25016,0.0,10,0.577,0.579038701159863,207.238,4,0.0,b'Out Of This World',1985
163,b'SOCUSAL12AB0182310',345918,53.55334,b'Hamburg Germany',9.99245,b'Bert Kaempfert',0.0,201.42975,0.0,5,0.744,0.0,161.804,4,0.73,b'Sugar Bush',1997
164,b'SOKRYXD12AC9075904',739931,,b'',,b'Th\xc3\xa9ophil',0.0,213.9424,0.0,5,0.404,0.0,77.827,4,0.633,b'Anti fashion victime',0
165,b'SOZPUVL12AB0188069',675993,,b'',,b'Autumnblaze',0.0,277.75955,0.0,2,0.396,0.4191258929591558,159.886,4,0.0,b'Haughtiness And Puerile Dreams',2009
166,b'SOZQCOR12A8151D3FC',178917,,b'Detroit MI',,b'Hal Russell',0.0,397.16526,0.0,8,0.34,0.0,126.71,4,0.421,b'For Free',0
167,b'SODZSJG12A6D4F87AF',34757,,b'',,b'Line Renaud',0.0,157.93587,0.0,7,0.284,0.0,121.852,4,0.576,b'Mambo Bacan',1994
168,b'SORVMCT12A6D4FA8F7',54099,,b'',,b'Mau Mau',0.0,232.12363,0.0,2,0.46,0.0,89.672,1,0.976,b'Gamble Calypso',2000
169,b'SODJQBY12AC46885B5',688863,,b'',,b'Zagar feat. Underground Divas',0.0,277.21098,0.0,8,0.621,nan,115.029,4,0.929,b'Wings Of Love',0
170,b'SODKOLK12A6D4FB6B1',60341,39.75911,b'Dayton OH',-84.19444,b'Tommy James And The Shondells',0.0,136.12363,0.0,10,0.095,0.6571613363883981,142.963,4,0.0,b"Gettin' Together",1989
171,b'SOOGOQH12A8C1415D7',228346,,b'',,b'City High',0.0,174.91546,0.0,7,0.572,nan,191.548,4,0.163,b'What Would You Do?',2001
172,b'SOPKVPX12A8C13868F',157345,52.23535,b'Warszawa',21.00939,b'Molesta Ewenement',0.0,269.37424,0.0,10,0.426,0.5366125827687278,185.592,3,0.0,b'To My_ Niechciani',0
173,b'SODVLYP12A6D4FCCA3',272465,,b'',,b'Chico Cesar',0.0,238.23628,0.0,4,0.349,0.2998774882739778,163.99,4,0.638,b'Feriado',2008
174,b'SOAQTZJ12A8C14343C',371969,,b'',,b'Mich\xc3\xa8le Bernard',0.0,230.24281,0.0,2,0.081,nan,234.361,4,0.996,b'Canal de jonage',2006
175,b'SOCIACN12AB0189ADC',519747,34.05349,b'Los Angeles CA',-118.24532,b'The Pharcyde',0.0,217.88689,0.0,2,0.0,0.46054128135865785,97.594,4,0.684,b'Storm',2004
176,b'SOIBHJO12A6D4F7774',22455,,b'',,b'Bad Azz',0.0,270.39302,0.0,2,0.0,0.42744657148843085,102.922,4,0.591,b'How We Get Down',0
177,b'SOAVPSK12A58A7ED21',235684,,b'',,b'Mad Are Sane_ The',0.0,228.8322,0.0,1,0.743,0.43703620411161354,196.196,1,0.0,b'Animal Crimes',1984
178,b'SOJUPKT12AAF3B381E',321893,,b'',,b'Olivier Messiaen',0.0,315.08853,0.0,3,0.282,nan,85.599,4,0.745,b"La Nativit\xc3\xa9 Du Seigneur (1935) - 9 M\xc3\xa9ditations : I La Vierge Et L'enfant",0
179,b'SOMVRYP12AB0185AFF',470948,32.58507,b'Mississippi',-89.87374,b'Workhorse',0.0,370.85995,0.0,5,0.317,0.2538347361322313,60.15,1,0.0,b'Flight of the Elephant',2007
180,b'SORWASK12A6D4FA5ED',226414,,b'',,b'Lara Fabian',0.0,273.13587,0.0,2,0.67,0.3864772912554594,109.965,4,1.0,b'Ram\xc3\xa8ne Moi',1994
181,b'SOVQEYV12AF72A06B2',195247,,b'Louisiana',,b'Crowbar',0.0,270.73261,0.0,4,0.723,0.7140474595136154,189.288,4,0.0,b'No Quarter',0
182,b'SOQZZKI12A67020D38',6968,,b'Wisner LA',,b'Wayne Watson',0.0,304.19546,0.0,2,0.511,0.0,114.528,4,0.627,b'Freedom (LP Version)',0
183,b'SOKKZIB12A8C13F5DB',269267,,b'',,b'Time Factory',0.0,244.45342,0.0,9,0.393,0.0,160.017,4,0.615,b'Seize the day',0
184,b'SOIDSSZ12A8C142A76',614814,,b'Illinois',,b'Black Box',0.0,272.14322,0.0,9,0.783,0.21204540548371908,118.834,4,0.874,b'Ride On Time (Original Version)',0
185,b'SONNYOP12A8AE45715',234342,,b'',,b'Death Cab for Cutie',0.0,119.40526,0.0,7,0.632,0.7268637011080141,101.306,3,0.69,b'You Can Do Better Than Me (Album Version)',2008
186,b'SOGQIEK12AB0186792',767896,32.74863,b'Fort Worth TX',-97.32925,b'Gary Morris',0.0,305.10975,0.0,10,0.283,nan,130.72,4,0.273,b'That Girl',0
187,b'SOZDQHO12AB018512F',549564,34.82353,b'Hernando MS',-89.99726,b'North Mississippi Allstars',0.0,166.21669,0.0,5,0.345,nan,124.996,4,0.285,b'2StepN',2006
188,b'SOUEDBC12AC90972E5',691205,,b'Hastings England',,b'John Digweed',0.0,405.10649,0.0,10,0.822,nan,127.995,4,0.761,b'Warung Beach',2006
189,b'SOUKRZV12AB0182E90',457401,42.33168,b'Detroit MI',-83.04792,b'High Strung_ The',0.0,165.3024,0.0,9,0.795,nan,120.944,4,0.688,b"Ain't That Something",2003
190,b'SOVNLPD12AB018F3F9',816211,,b'Greece',,b'Monika_ Wolfgang',0.0,178.78159,0.0,7,0.3,nan,117.674,5,0.639,b'Mutter Erde',0
191,b'SOFRVYQ12A8C137BAC',200189,,b'',,b'Vincent Bruley',0.0,498.38975,0.0,4,0.927,nan,150.867,4,0.483,b'Ombre Et Lumi\xc3\xa8re',0
192,b'SOCDXPZ12AB01844FD',496675,,b'',,b'Four Tet',0.0,136.202,0.0,0,0.038,nan,70.296,4,0.81,b"I've got Vilking in Me",2004
193,b'SOCVTCQ12AB01848FC',22419,,b'Brooklyn NY',,b'Neil Diamond',0.0,194.40281,0.0,0,0.958,0.7381917374717959,164.359,4,0.136,b'Song Sung Blue',1972
194,b'SOUZOPT12A58A79B94',581079,42.73383,b'Lansing MI',-84.59334,b'The Meatmen',0.0,170.4224,0.0,1,0.62,0.0,130.164,5,0.614,b'Bad Reputation (Originally Performed by Thin Lizzy)',0
195,b'SOISBPM12A8C132C8E',194915,,b'',,b'Richie Ray & Bobby Cruz',0.0,370.75546,0.0,5,0.763,0.5594727762897006,219.131,7,1.0,b'Bomba Camara',0
196,b'SOMYFOE12AB0183244',511879,,b'',,b'Los Aut\xc3\xa9nticos Decadentes',0.0,153.57342,0.0,0,0.065,0.4454545254934259,140.823,4,0.159,b'El Chorro',1997
197,b'SOTPQTD12A58A7E19B',23778,,b'Seymour IN',,b'John Mellencamp',0.0,216.86812,0.0,11,0.335,0.4507622416414992,134.929,4,0.219,b'Down And Out In Paradise',1987
198,b'SOTJMAA12AB01862F2',341482,31.30757,b'Kosse TX',-96.63166,b'Bob Willis',0.0,172.09424,0.0,3,0.688,0.40044346624428967,121.923,1,0.0,b'Sugar Blues',2000
199,b'SOCQGCO12A8C13D2E4',109829,51.16418,b'Germany',10.45415,b'Dynamite Deluxe',0.0,148.29669,0.0,9,0.59,0.5505617970336095,87.844,4,0.474,b'Zornig!',2000
200,b'SOTGNAJ12A58A7F3FE',113176,,b'CHICAGO Illinois',,b'New Direction',0.0,265.24689,0.0,2,0.364,0.3347065490692206,56.703,1,0.0,b'Who Do You Roll With?  (LP Version)',1999
201,b'SOTZUHM12A58A7E054',487835,,b'',,b'FFH',0.0,263.83628,0.0,3,0.775,0.37598430150044215,138.504,4,0.73,b'Here I Am',2003
202,b'SOWFMJA12AB01837B6',750876,43.07295,b'Madison WI',-89.38669,b'Paris_ Texas',0.0,225.67138,0.0,0,0.958,0.0,100.532,4,0.183,b'Hip Replacement',2002
203,b'SOTBZNC12A8C13FC85',373037,,b'',,b'Hadag Nahash',0.0,338.9122,0.0,4,0.828,nan,167.831,4,0.224,b'Chalifot (Suits) (Live) (ft. Lioara Itzchak)',0
204,b'SOVPVKY12A6D4F6F86',84929,41.76332,b'Hartford CT',-72.67407,b'Gene Pitney',0.0,166.3473,0.0,7,0.648,0.7329241300483429,93.301,4,0.0,b'Every Breath I Take',1986
205,b'SOXGMCO12A8C139D60',294799,,b'',,b'David Zinman',0.0,227.082,0.0,7,0.436,nan,131.917,3,0.513,b'Des Helden Widersacher',0
206,b'SOKJUPL12A6D4F8383',29398,,b'',,b'Tam Tam Go!',0.0,405.41995,0.0,6,0.628,nan,130.402,4,0.222,b'Atrapados En La Red',1999
207,b'SORGUQZ12AB0184B31',757194,,b'',,b'Zeromancer',0.0,280.08444,0.0,2,0.211,0.7312820001286778,120.072,5,0.436,b'V',2010
208,b'SOOSHTY12AAF3B3082',323886,40.71455,b'New York',-74.00712,b'Michael Whalen',0.0,436.53179,0.0,2,0.814,nan,112.706,3,1.0,b'A World In Fast Forward',0
209,b'SOSLVUL12AB017F892',501703,30.08374,b'Cairo Egypt',31.25536,b'Thomas Dolby',0.0,281.05098,0.0,0,0.687,nan,114.595,4,0.0,b'Marseille (Live On Tour_ 1984)',0
210,b'SOSGKSM12A6D4F5626',36198,,b'',,b'The Four Pennies',0.0,156.57751,0.0,1,0.794,0.0,101.295,3,0.871,b'Sweeter Than You',0
211,b'SOGWIQS12A8C1339B1',86789,40.65507,b'Brooklyn NY',-73.94888,b'The Flesh',0.0,227.00363,0.0,5,0.0,0.30416950343527516,86.09,3,0.959,b'Sweet Defeat',0
212,b'SOVSPXE12AB0185D78',805834,,b'',,b'B\xc3\xbclent Ceylan',0.0,54.15138,0.0,2,0.288,0.0,78.437,1,0.913,b'B\xc3\xbclent & Mompfreed: Mompfreedonium',0
213,b'SOQKTJJ12AB0181488',555767,,b'',,b'Alfredo Kraus',0.0,322.29832,0.0,2,0.836,nan,110.034,3,0.904,b'Los De Arag\xc3\xb3n: "Los De Arag\xc3\xb3n',0
214,b'SOSAOWI12A6D4F7119',28828,,b'United Kingdom',,b'Mike And The Mechanics',0.0,193.56689,0.0,0,0.551,nan,132.167,4,0.765,b'Seeing Is Believing',1988
215,b'SOWPAXV12A67ADA046',68118,,b'',,b'Salt-N-Pepa',0.0,207.62077,0.0,4,0.252,0.8061197687997097,127.597,4,0.822,b'Push It',1988
216,b'SOLEPCJ12A6D4F7404',27755,,b'',,b'Captain Beefheart & The Magic Band',0.0,206.57587,0.0,9,0.289,0.7010971270495958,186.23,4,0.857,b'On Tomorrow',0
217,b'SOFUUNS12AB018A286',703994,,b'United Kingdom',,b'Atomic Rooster',0.0,159.60771,0.0,5,0.067,0.6195960421018694,124.714,4,0.355,b'Little Bit of Inner Air',1972
218,b'SONUOCM12A8C141FF0',239673,,b'',,b'Amorphis',0.0,332.06812,0.0,8,0.769,nan,122.483,4,0.68,b'The Lost Name of God',1992
219,b'SOCSLKG12A6D4F5954',81735,,b'Los Angeles CA',,b'Maroon 5',0.0,181.52444,0.0,10,0.476,0.7872100984557859,145.999,4,0.593,b'Through With You',2002
220,b'SOYFDOO12A8C133DA2',146603,39.73926,b'Illinois',-89.50409,b'The Tarriers',0.0,118.5171,0.0,7,0.0,nan,148.294,4,0.479,b'Red Apple Juice (LP Version)',0
221,b'SOYWNEA12AB018826D',680480,37.76509,b'Jaen',-3.79068,b'Jos\xc3\xa9lito',0.0,205.45261,0.0,8,0.317,nan,116.618,5,0.182,b'Soleil rouge',0
222,b'SOCKRKE12AB018DD02',762519,39.15093,b'Ukiah CA',-123.2079,b'Robben Ford',0.0,250.53995,0.0,0,0.67,0.5571877675186344,137.23,4,0.341,b'Talk To Your Daughter (Album Version)',1988
223,b'SOGMSIS12A58A7C45D',150859,,b'',,b'DeGarmo & Key',0.0,275.74812,0.0,7,0.652,nan,132.786,1,0.0,b'Jericho  (Straight On Album Version)',0
224,b'SOFFOFH12A8AE45129',279019,53.45644,b'Newton-le-Willows Merseyside England',-2.63265,b'Rick Astley',0.0,215.09179,0.0,8,0.626,0.5748828916889209,150.112,4,0.269,b'Hopelessly',1993
225,b'SOSTESB12A6D4F9A66',59669,41.88415,b'Chicago IL',-87.63241,b'Curtis Mayfield',0.0,411.92444,0.0,8,0.381,0.30416950343527516,237.466,4,0.352,b'You Better Stop',1979
226,b'SOLKCWP12AB01890A4',673082,,b'MILWAUKEE Wisconsin',,b'Porno For Pyros',0.0,222.77179,0.0,0,0.535,nan,194.691,7,0.505,b'100 Ways ( LP Version )',0
227,b'SOSAQJU12AC90755D2',692717,40.71455,b'New York NY [The Bronx]',-74.00712,b'The Ronettes',0.0,177.81506,0.0,7,0.797,0.6297683649960267,114.047,4,0.148,b'Born To Be Together',1991
228,b'SOTGNGT12A8C142826',320241,,b'',,b'The James Taylor Quartet',0.0,315.14077,0.0,0,0.393,0.5231661082108239,106.552,4,0.598,b'Creation',1996
229,b'SOFFUHF12AC4689476',790939,,b'Hong Kong',,b'My Little Airport',0.0,125.70077,0.0,2,0.01,0.5278181365564875,92.975,3,1.0,b'Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?',0
230,b'SOZVMQJ12AB018D482',767061,,b'',,b'Oscar Peterson Trio',0.0,185.70404,0.0,7,0.483,nan,138.256,4,0.0,b'I Got Rhythm',0
231,b'SOXVFFI12AF72A1065',371292,29.59733,b'Houma LA',-90.71913,b'Dax Riggs',0.0,157.36118,0.0,8,0.566,nan,75.452,1,0.0,b"Didn't Know Yet What I'd Know When I Was Bleedin'",2007
232,b'SOGRCIP12A8C1347C0',286324,40.14323,b'New Jersey',-74.72671,b'Cassius Clay',0.0,246.96118,0.0,9,0.088,0.22096654906218638,97.065,1,0.599,b'Round 7:  2138',0
233,b'SOOTLIP12A6D4F95BC',46625,,b'',,b'Jacky Cheung',0.0,226.37669,0.0,4,0.617,nan,169.898,4,0.0,b'Zhui Zhong',0
234,b'SOJWBVN12AB01868AA',500539,,b'',,b'Jean Corti',0.0,174.81098,0.0,0,0.455,nan,86.686,4,0.596,b'Madeleine (feat. Thomas Fersen)',0
235,b'SOAEHZK12AB0182ADF',409785,42.84751,b'Vitoria Spain',-2.67973,b'Alex Ubago',0.0,216.58077,0.0,2,0.449,nan,121.687,4,0.654,b'20 horas de nada',2009
236,b'SODEAZT12A8C135EA2',263217,59.75952,b'Norrt\xc3\xa4lje',18.70249,b'M\xc3\xa5negarm',0.0,264.6722,0.0,10,0.273,0.6537832042604835,147.91,1,0.0,b'Ur Sj\xc3\xa4lslig D\xc3\xb6d',2007
237,b'SOJMRUS12A8C13693A',291752,34.05349,b'Los Angeles CA',-118.24532,b'James Horner',0.0,203.54567,0.0,11,0.149,0.3651438041452445,95.543,1,0.679,b'Rescue And Breakout',2003
238,b'SODVVZT12CF58273DB',675941,41.26069,b'Omaha NE',-95.93995,b'Mannheim Steamroller',0.0,199.83628,0.0,6,0.191,nan,96.002,4,0.731,b'The Christmas Song',2009
239,b'SOQFKZW12AB0181847',545565,,b'',,b'Arctique',0.0,468.00934,0.0,9,0.393,nan,130.004,4,0.0,b'Kyana',0
240,b'SOPKWZP12A6D4F7DAF',143812,44.64616,b'Halifax Nova Scotia Canada',-63.57392,b'April Wine',0.0,200.9073,0.0,4,0.152,0.6041284533766407,127.463,4,0.64,b'Babes In Arms',1979
241,b'SOBMGUW12A8AE4726A',234871,54.97938,b'Walker-on-Tyne England',-1.54508,b'Eric Burdon',0.0,168.30649,0.0,11,0.576,0.3277366831778408,149.527,4,0.177,b'Cum',0
242,b'SOYTUNS12A8C134C16',289807,40.71455,b'New York New York',-74.00712,b'Mariah Carey',0.0,301.19138,0.0,5,0.573,0.6790772962336082,95.929,4,1.0,b'Honey',1997
243,b'SOCHJTF12AB01829CE',641414,41.00461,b'Bloomsburg PA',-76.45327,b'Lacy J. Dalton',0.0,186.8273,0.0,1,1.0,0.0,96.616,4,0.294,b'Silver Bells',0
244,b'SOVNCCQ12A8C136CB3',250581,30.16602,b'Brenham TX',-96.39998,b'Darden Smith',0.0,207.41179,0.0,5,0.346,nan,153.974,4,0.684,b'Frankie & Sue',1990
245,b'SOFGXQV12A8C13C842',266901,,b'Syracuse NY',,b'Martin Sexton',0.0,244.4273,0.0,4,0.76,0.46630483075728635,86.805,1,0.307,b'My Maria (LP Version)',1998
246,b'SOYSKFE12A8C143AF3',430805,51.50632,b'London England',-0.12714,b'Dub Pistols feat. TK & Ashley Slater',0.0,328.48934,0.0,0,0.355,0.5194485814940588,111.997,4,0.733,b'Everyday Stranger',2009
247,b'SOKIZGL12AB018342D',404997,,b'Oxford UK',,b'Radiohead',0.0,204.06812,0.0,4,0.234,0.5459373813310376,111.629,3,1.0,b'You (Demo)',2009
248,b'SOXSURB12AB0184FBC',632572,25.7167,b'Monterrey Nuevo Le\xc3\xb3n M\xc3\xa9xico',-103.2833,b'Kinky',0.0,306.05016,0.0,11,0.01,0.0,124.995,4,1.0,b"Don't Speak",0
249,b'SOZDLOG12A58A7D3BD',149958,37.16793,b'United States',-95.84502,b'Richard Souther',0.0,273.05751,0.0,0,1.0,0.3347065490692206,88.796,4,0.693,b'Cross Currents',0
250,b'SOVXQXN12A8C135FDC',289567,53.41961,b'Ireland',-8.24055,b'The Chieftains',0.0,231.1571,0.0,7,0.765,nan,105.539,7,0.977,b'No. 6 The Coombe',1977
251,b'SOGZMUF12A67ADAE79',66510,,b'',,b'The Last Days Of Jesus',0.0,292.57098,0.0,4,0.201,0.5267594531012041,145.185,4,0.118,b'Death Song',2004
252,b'SORUYQB12A81357343',178957,,b'',,b'Stephan Micus',0.0,336.09098,0.0,3,0.406,0.3231121208952123,85.816,1,1.0,b'Virgen De La Nieve - 14-String Guitar Solo',2002
253,b'SOGMTCP12A58A81E46',653183,34.05349,b'Los Angeles CA',-118.24532,b'Johnny Horton',0.0,138.86649,0.0,9,0.481,nan,104.284,4,0.0,b'Go And Wash (Those Dirty Feet)',2005
254,b'SOAWLLC12AB01893BC',517497,,b'',,b'Dean Evenson',0.0,203.93751,0.0,2,0.751,0.4051157216913865,98.442,4,0.672,b'Gateway',0
255,b'SOGVDLQ12A58A7E3C5',258315,40.71455,b'NY - New York City',-74.00712,b'ZO2',0.0,346.51383,0.0,7,0.18,0.26586104921065007,88.344,5,0.307,b"Comin' Home",2007
256,b'SOVVGSH12A8C14085F',219488,,b'',,b'Eddie',0.0,243.17342,0.0,8,0.042,0.6577330454896083,160.089,4,0.484,b'Pode Me Chamar',2007
257,b'SOIFMVY12A8AE467B1',278645,,b'Dublin Ireland',,b'U2',0.0,142.23628,0.0,9,0.756,nan,94.838,4,0.536,b'October',1981
258,b'SOPNUVB12A8C13627D',196895,,b'',,b'Vincent Bruley',0.0,920.76363,0.0,6,0.608,nan,134.028,3,0.345,b'Souffle 2',0
259,b'SOWJQRH12AB0186761',453635,,b'',,b'Brent Lamb',0.0,237.16526,0.0,7,0.444,nan,142.978,4,0.243,b'One About Heaven',0
260,b'SODGNNL12A8C13D3E3',226687,,b'',,b'Willie Barcena',0.0,163.76118,0.0,8,0.047,0.34092275586437804,72.188,5,0.654,b'Love & Romance',0
261,b'SOSDKWG12AB0189E31',466821,,b'Austin',,b'Yuppie Pricks',0.0,168.6722,0.0,0,0.963,nan,160.039,4,0.0,b'Prosperity In The U.S.A.',0
262,b'SOLQVLD12A58A7610B',340651,40.10216,b'Anderson IN',-85.67869,b'The Ataris',0.0,222.9024,0.0,11,0.441,0.6834620093090737,174.468,4,0.792,b'Secret Handshakes',2006
263,b'SOVLJVC12AB01809F8',400773,,b'New York NY',,b'X-ecutioners featuring M.O.P.',0.0,210.07628,0.0,10,0.449,nan,185.498,4,0.31,b'Let It Bang',2001
264,b'SOCKTEZ12A8C14553D',707901,,b'',,b'Dictafone',0.0,254.17098,0.0,0,0.53,0.21508031850922793,129.983,4,0.742,b'Shrinking',0
265,b'SONTKHG12A81C22D4C',179500,,b'United States',,b'Ayo',0.0,288.49587,0.0,0,0.929,nan,57.639,3,0.622,b'Only You',2006
266,b'SOFQOAR12AC4688316',778229,,b'',,b'Bloomfield',0.0,353.69751,0.0,1,0.287,0.6603811327118728,179.976,4,0.0,b'Boulevard St. Germain',2006
267,b'SOQSVRE12A8C13A31C',105872,,b'',,b'Tones On Tail',0.0,387.16036,0.0,2,0.616,0.7189505587724824,95.425,4,0.768,b'Burning Skies',1987
268,b'SOIKNYT12A8C134A20',289719,,b'Dublin Ireland',,b'U2',0.0,406.85669,0.0,8,0.01,nan,146.826,4,0.691,b'40',1992
269,b'SOLZCZD12A8C13833B',158479,,b'',,b'Hevia',0.0,331.88526,0.0,5,0.125,0.0,124.006,4,0.966,b'Ba\xc3\xb1os De Budapest (Extended Remix)',2005
270,b'SONPLJV12AB0182571',335910,53.79449,b'Leeds',-1.54658,b'John Sebastian',0.0,276.45342,0.0,0,0.662,0.0,101.971,5,0.675,b'One Step Forward_ Two Steps Back',1976
271,b'SOFXRWD12AB018B56B',665021,,b'',,b'DJ Rashad',0.0,186.69669,0.0,9,0.144,nan,106.446,5,1.0,b'Flame It Up',0
272,b'SOCYZXX12AB0183835',335510,,b'',,b'Hacken Lee',0.0,481.54077,0.0,6,0.429,nan,132.174,3,0.538,b'Hun Qian De Nu Ren',0
273,b'SORIWKL12AC4689A11',791327,33.74831,b'Atlanta GA',-84.39111,b'ARRESTED DEVELOPMENT',0.0,338.96444,0.0,11,0.704,0.5114243256864599,97.955,5,1.0,b'Greener',0
274,b'SOXUVQH12AAF3B388C',480973,37.20897,b'Springfield MO',-93.29156,b'The Jordanaires',0.0,123.74159,0.0,5,0.661,nan,114.346,4,0.565,b'Your Love Takes Good Care Of Me',0
275,b'SOEYEAY12A8C13C49E',300223,,b'C\xc3\xa1diz',,b'Andy & Lucas',0.0,208.92689,0.0,9,0.653,nan,93.355,5,0.685,b'Hasta Los Huesos',2003
276,b'SOFSTCX12A8C139C09',295618,37.77916,b'San Francisco CA',-122.42005,b'Hot Tuna',0.0,304.45669,0.0,9,0.155,nan,134.616,1,0.0,b'Hesitation Blues',1970
277,b'SOLCFCO12AB018B764',795012,,b'',,b'The Knightsbridge Strings',0.0,185.93914,0.0,2,0.206,nan,74.153,4,0.992,b'Mood Indigo',0
278,b'SOOVPDF12AB0182A9A',503121,31.1689,b'Texas',-100.07715,b'Danny Barnes',0.0,160.46975,0.0,0,0.0,0.23962909777363708,189.782,4,0.0,b'Cumberland Gap',2005
279,b'SOQUUNE12A8C135F0D',246752,,b'',,b'Ebru Yasar',0.0,214.96118,0.0,6,0.329,0.0,130.023,4,0.216,b'Birak Yakami',0
280,b'SOWYBEK12AB018BB91',725073,,b'',,b'Mick Clarke',0.0,165.72036,0.0,2,0.316,nan,84.736,1,0.044,b'Wild Ride (From the album Steel And Fire)',0
281,b'SOLLTIL12A6D4F970A',38475,,b'',,b'Olga Ta\xc3\xb1\xc3\xb3n',0.0,279.53587,0.0,8,0.08,0.6837701119912555,129.962,4,0.334,b'Como Olvidar (Merengue Versi\xc3\xb3n)',2006
282,b'SOBCLUB12A6BD53D2E',72103,,b'Hav\xc3\xad\xc5\x99ov \xc4\x8cesk\xc3\xa1 republika',,b'Krystof',0.0,222.32771,0.0,9,0.483,0.5096409655518045,88.024,4,0.864,b'Svedomi',2006
